   100 -0.2074250E-17 -0.2074250E-17  0.3506012E-24
   200 -0.1113850E-17 -0.2095221E-17  0.9813715E-18
   300 -0.1298689E-17 -0.2278806E-17  0.9801168E-18
   400 -0.1210451E-17 -0.2186401E-17  0.9759498E-18
   500 -0.1227470E-17 -0.2207722E-17  0.9802522E-18
   600 -0.1237269E-17 -0.2214822E-17  0.9775527E-18
   700 -0.1174432E-17 -0.2151424E-17  0.9769925E-18
   800 -0.8503727E-18 -0.1832068E-17  0.9816951E-18
   900 -0.8716374E-18 -0.1844872E-17  0.9732342E-18
  1000 -0.1025039E-17 -0.2007986E-17  0.9829477E-18
  1100 -0.1107360E-17 -0.2086253E-17  0.9788930E-18
  1200 -0.1156433E-17 -0.2136556E-17  0.9801237E-18
  1300 -0.1203515E-17 -0.2181245E-17  0.9777303E-18
  1400 -0.1167428E-17 -0.2145095E-17  0.9776679E-18
  1500 -0.1049899E-17 -0.2026982E-17  0.9770833E-18
  1600 -0.1061986E-17 -0.2041573E-17  0.9795874E-18
  1700 -0.1096965E-17 -0.2075185E-17  0.9782193E-18
  1800 -0.9530457E-18 -0.1926282E-17  0.9732365E-18
  1900 -0.7496506E-18 -0.1730990E-17  0.9813395E-18
  2000 -0.8935164E-18 -0.1875422E-17  0.9819053E-18
  2100 -0.9359896E-18 -0.1915976E-17  0.9799864E-18
  2200 -0.1004300E-17 -0.1984000E-17  0.9797000E-18
  2300 -0.1081297E-17 -0.2059008E-17  0.9777102E-18
  2400 -0.9368165E-18 -0.1916368E-17  0.9795511E-18
  2500 -0.9952909E-18 -0.1972292E-17  0.9770008E-18
  2600 -0.8999931E-18 -0.1877020E-17  0.9770274E-18
  2700 -0.9033824E-18 -0.1885892E-17  0.9825094E-18
  2800 -0.1091686E-17 -0.2071410E-17  0.9797247E-18
  2900 -0.1069292E-17 -0.2046877E-17  0.9775850E-18
  3000 -0.1035823E-17 -0.2012444E-17  0.9766219E-18
  3100 -0.1042645E-17 -0.2020958E-17  0.9783131E-18
  3200 -0.9986317E-18 -0.1978604E-17  0.9799725E-18
  3300 -0.1048107E-17 -0.2027962E-17  0.9798552E-18
  3400 -0.1060995E-17 -0.2038546E-17  0.9775513E-18
  3500 -0.1017261E-17 -0.1995194E-17  0.9779337E-18
  3600 -0.1006709E-17 -0.1985525E-17  0.9788162E-18
  3700 -0.9864055E-18 -0.1964826E-17  0.9784208E-18
  3800 -0.1004421E-17 -0.1983677E-17  0.9792561E-18
  3900 -0.1002658E-17 -0.1981430E-17  0.9787717E-18
  4000 -0.1009313E-17 -0.1988158E-17  0.9788449E-18
  4100 -0.1021006E-17 -0.1998784E-17  0.9777783E-18
  4200 -0.9917612E-18 -0.1970678E-17  0.9789172E-18
  4300 -0.1008290E-17 -0.1985847E-17  0.9775571E-18
  4400 -0.9528719E-18 -0.1930875E-17  0.9780028E-18
  4500 -0.9381316E-18 -0.1915880E-17  0.9777486E-18
  4600 -0.9445055E-18 -0.1923740E-17  0.9792349E-18
  4700 -0.9229612E-18 -0.1901096E-17  0.9781343E-18
  4800 -0.9442262E-18 -0.1922348E-17  0.9781214E-18
  4900 -0.9441731E-18 -0.1924479E-17  0.9803054E-18
  5000 -0.9312414E-18 -0.1909441E-17  0.9781994E-18
