   100 -0.2198576E-15 -0.2198576E-15  0.3506012E-24
   200 -0.2193487E-15 -0.2203301E-15  0.9813715E-18
   300 -0.2197071E-15 -0.2206872E-15  0.9801168E-18
   400 -0.2192168E-15 -0.2201927E-15  0.9759498E-18
   500 -0.2193899E-15 -0.2203702E-15  0.9802522E-18
   600 -0.2191003E-15 -0.2200778E-15  0.9775527E-18
   700 -0.2188185E-15 -0.2197955E-15  0.9769925E-18
   800 -0.2189079E-15 -0.2198895E-15  0.9816951E-18
   900 -0.2189396E-15 -0.2199129E-15  0.9732342E-18
  1000 -0.2190450E-15 -0.2200280E-15  0.9829477E-18
  1100 -0.2191957E-15 -0.2201746E-15  0.9788930E-18
  1200 -0.2190614E-15 -0.2200415E-15  0.9801237E-18
  1300 -0.2189816E-15 -0.2199593E-15  0.9777303E-18
  1400 -0.2192574E-15 -0.2202350E-15  0.9776679E-18
  1500 -0.2190508E-15 -0.2200278E-15  0.9770833E-18
  1600 -0.2190391E-15 -0.2200187E-15  0.9795874E-18
  1700 -0.2190253E-15 -0.2200035E-15  0.9782193E-18
  1800 -0.2188971E-15 -0.2198703E-15  0.9732365E-18
  1900 -0.2186159E-15 -0.2195973E-15  0.9813395E-18
  2000 -0.2189211E-15 -0.2199030E-15  0.9819053E-18
  2100 -0.2188944E-15 -0.2198744E-15  0.9799864E-18
  2200 -0.2189780E-15 -0.2199577E-15  0.9797000E-18
  2300 -0.2189687E-15 -0.2199464E-15  0.9777102E-18
  2400 -0.2188269E-15 -0.2198065E-15  0.9795511E-18
  2500 -0.2189106E-15 -0.2198876E-15  0.9770008E-18
  2600 -0.2188026E-15 -0.2197797E-15  0.9770274E-18
  2700 -0.2188939E-15 -0.2198764E-15  0.9825094E-18
  2800 -0.2190733E-15 -0.2200530E-15  0.9797247E-18
  2900 -0.2190924E-15 -0.2200700E-15  0.9775850E-18
  3000 -0.2188848E-15 -0.2198614E-15  0.9766219E-18
  3100 -0.2189346E-15 -0.2199129E-15  0.9783131E-18
  3200 -0.2189675E-15 -0.2199475E-15  0.9799725E-18
  3300 -0.2190638E-15 -0.2200437E-15  0.9798552E-18
  3400 -0.2189487E-15 -0.2199263E-15  0.9775513E-18
  3500 -0.2188996E-15 -0.2198776E-15  0.9779337E-18
  3600 -0.2189455E-15 -0.2199244E-15  0.9788162E-18
  3700 -0.2189362E-15 -0.2199146E-15  0.9784208E-18
  3800 -0.2189648E-15 -0.2199441E-15  0.9792561E-18
  3900 -0.2189295E-15 -0.2199083E-15  0.9787717E-18
  4000 -0.2189582E-15 -0.2199370E-15  0.9788449E-18
  4100 -0.2188963E-15 -0.2198741E-15  0.9777783E-18
  4200 -0.2188786E-15 -0.2198575E-15  0.9789172E-18
  4300 -0.2189362E-15 -0.2199137E-15  0.9775571E-18
  4400 -0.2187983E-15 -0.2197764E-15  0.9780028E-18
  4500 -0.2188365E-15 -0.2198142E-15  0.9777486E-18
  4600 -0.2187932E-15 -0.2197724E-15  0.9792349E-18
  4700 -0.2188122E-15 -0.2197903E-15  0.9781343E-18
  4800 -0.2189289E-15 -0.2199070E-15  0.9781214E-18
  4900 -0.2188513E-15 -0.2198316E-15  0.9803054E-18
  5000 -0.2188669E-15 -0.2198451E-15  0.9781994E-18
  5100 -0.2188058E-15 -0.2197841E-15  0.9783932E-18
  5200 -0.2187944E-15 -0.2198176E-15  0.1023126E-17
  5300 -0.2188028E-15 -0.2198055E-15  0.1002670E-17
  5400 -0.2187683E-15 -0.2197722E-15  0.1003888E-17
  5500 -0.2188269E-15 -0.2198413E-15  0.1014395E-17
  5600 -0.2187580E-15 -0.2197593E-15  0.1001276E-17
  5700 -0.2188212E-15 -0.2197907E-15  0.9694853E-18
  5800 -0.2188116E-15 -0.2197477E-15  0.9360988E-18
  5900 -0.2187537E-15 -0.2197235E-15  0.9697759E-18
  6000 -0.2187835E-15 -0.2197148E-15  0.9313126E-18
  6100 -0.2187582E-15 -0.2196554E-15  0.8971766E-18
  6200 -0.2188191E-15 -0.2197211E-15  0.9019677E-18
  6300 -0.2187747E-15 -0.2197142E-15  0.9394889E-18
  6400 -0.2187564E-15 -0.2196730E-15  0.9166639E-18
  6500 -0.2188746E-15 -0.2198434E-15  0.9687698E-18
  6600 -0.2187822E-15 -0.2196545E-15  0.8722916E-18
  6700 -0.2188202E-15 -0.2196939E-15  0.8736958E-18
  6800 -0.2187180E-15 -0.2195953E-15  0.8772465E-18
  6900 -0.2187834E-15 -0.2196301E-15  0.8466993E-18
  7000 -0.2187022E-15 -0.2195691E-15  0.8668325E-18
  7100 -0.2187918E-15 -0.2196680E-15  0.8761839E-18
  7200 -0.2188410E-15 -0.2196688E-15  0.8278111E-18
  7300 -0.2187644E-15 -0.2195815E-15  0.8170545E-18
  7400 -0.2186859E-15 -0.2195230E-15  0.8370507E-18
  7500 -0.2187441E-15 -0.2196119E-15  0.8678175E-18
  7600 -0.2187590E-15 -0.2196481E-15  0.8891406E-18
  7700 -0.2189177E-15 -0.2197887E-15  0.8709976E-18
  7800 -0.2187734E-15 -0.2196612E-15  0.8877292E-18
  7900 -0.2188305E-15 -0.2197231E-15  0.8925401E-18
  8000 -0.2188400E-15 -0.2197263E-15  0.8862779E-18
  8100 -0.2188119E-15 -0.2196783E-15  0.8663591E-18
  8200 -0.2188387E-15 -0.2197033E-15  0.8645892E-18
  8300 -0.2188741E-15 -0.2197659E-15  0.8918121E-18
  8400 -0.2188126E-15 -0.2196784E-15  0.8658501E-18
  8500 -0.2187951E-15 -0.2196547E-15  0.8596010E-18
  8600 -0.2187258E-15 -0.2195646E-15  0.8387828E-18
  8700 -0.2187807E-15 -0.2196556E-15  0.8749084E-18
  8800 -0.2188223E-15 -0.2196942E-15  0.8719881E-18
  8900 -0.2187618E-15 -0.2196182E-15  0.8564128E-18
  9000 -0.2188245E-15 -0.2197159E-15  0.8914078E-18
  9100 -0.2187583E-15 -0.2196324E-15  0.8741010E-18
  9200 -0.2188092E-15 -0.2197062E-15  0.8969601E-18
  9300 -0.2188127E-15 -0.2196765E-15  0.8638162E-18
  9400 -0.2188204E-15 -0.2196945E-15  0.8740101E-18
  9500 -0.2187563E-15 -0.2196338E-15  0.8774975E-18
  9600 -0.2187193E-15 -0.2196210E-15  0.9017153E-18
  9700 -0.2187481E-15 -0.2196523E-15  0.9041758E-18
  9800 -0.2188005E-15 -0.2196887E-15  0.8881955E-18
  9900 -0.2187479E-15 -0.2196317E-15  0.8837561E-18
 10000 -0.2188000E-15 -0.2196791E-15  0.8791424E-18
 10100 -0.2186803E-15 -0.2195804E-15  0.9001480E-18
 10200 -0.2187037E-15 -0.2196118E-15  0.9080854E-18
 10300 -0.2187309E-15 -0.2196258E-15  0.8948801E-18
 10400 -0.2187632E-15 -0.2196787E-15  0.9154870E-18
 10500 -0.2187809E-15 -0.2196791E-15  0.8982015E-18
 10600 -0.2187629E-15 -0.2196560E-15  0.8930918E-18
 10700 -0.2187193E-15 -0.2196220E-15  0.9026645E-18
 10800 -0.2187457E-15 -0.2196171E-15  0.8714674E-18
 10900 -0.2187046E-15 -0.2195746E-15  0.8699705E-18
 11000 -0.2188426E-15 -0.2197406E-15  0.8980123E-18
 11100 -0.2187861E-15 -0.2197108E-15  0.9246890E-18
 11200 -0.2188170E-15 -0.2196848E-15  0.8677339E-18
 11300 -0.2188099E-15 -0.2196971E-15  0.8871548E-18
 11400 -0.2187627E-15 -0.2196333E-15  0.8706459E-18
 11500 -0.2187556E-15 -0.2196558E-15  0.9001842E-18
 11600 -0.2188113E-15 -0.2197108E-15  0.8995336E-18
 11700 -0.2188002E-15 -0.2196886E-15  0.8884313E-18
 11800 -0.2187484E-15 -0.2196107E-15  0.8622766E-18
 11900 -0.2187619E-15 -0.2196342E-15  0.8722820E-18
 12000 -0.2187500E-15 -0.2195992E-15  0.8492427E-18
 12100 -0.2188133E-15 -0.2197101E-15  0.8967769E-18
 12200 -0.2188253E-15 -0.2196838E-15  0.8585295E-18
 12300 -0.2188665E-15 -0.2197203E-15  0.8538514E-18
 12400 -0.2187950E-15 -0.2196699E-15  0.8749355E-18
 12500 -0.2187254E-15 -0.2196145E-15  0.8891047E-18
 12600 -0.2188001E-15 -0.2196967E-15  0.8966319E-18
 12700 -0.2188116E-15 -0.2197185E-15  0.9069713E-18
 12800 -0.2187798E-15 -0.2196813E-15  0.9014876E-18
 12900 -0.2187886E-15 -0.2196701E-15  0.8814606E-18
 13000 -0.2187736E-15 -0.2196065E-15  0.8328326E-18
