  5400  0.5386995E-02  0.1606998E+03  0.1315092E+03  0.1161106E+03
  5500  0.4510520E-02  0.1285757E+03  0.1465170E+03  0.1295805E+03
  5600  0.5610481E-02  0.1472188E+03  0.1540967E+03  0.1125846E+03
  5700  0.5870876E-02  0.1387597E+03  0.1458210E+03  0.1070042E+03
  5800  0.5064634E-02  0.1369600E+03  0.1339604E+03  0.1478781E+03
  5900  0.5468444E-02  0.1044072E+03  0.1385587E+03  0.1460691E+03
  6000  0.5993330E-02  0.1738065E+03  0.1398761E+03  0.1432838E+03
  6100  0.5978446E-02  0.1503997E+03  0.1451439E+03  0.1615858E+03
  6200  0.5047834E-02  0.1150114E+03  0.1821142E+03  0.1581710E+03
  6300  0.5859666E-02  0.2006132E+03  0.1377649E+03  0.1362386E+03
  6400  0.5921119E-02  0.1608243E+03  0.1233792E+03  0.1629926E+03
  6500  0.5309742E-02  0.1555694E+03  0.1553948E+03  0.1501655E+03
  6600  0.4329530E-02  0.1464682E+03  0.1419542E+03  0.1428356E+03
  6700  0.4146473E-02  0.1573567E+03  0.1612791E+03  0.1744437E+03
  6800  0.5828870E-02  0.1331368E+03  0.1628191E+03  0.1405951E+03
  6900  0.4878107E-02  0.1447297E+03  0.1883239E+03  0.1368502E+03
  7000  0.4934843E-02  0.1481821E+03  0.1655504E+03  0.1469457E+03
  7100  0.4554801E-02  0.1188254E+03  0.1542787E+03  0.1583669E+03
  7200  0.7218725E-02  0.1700129E+03  0.1508569E+03  0.1739080E+03
  7300  0.6701362E-02  0.1725583E+03  0.1422231E+03  0.1477209E+03
  7400  0.7456007E-02  0.1801449E+03  0.1398879E+03  0.1459420E+03
  7500  0.5712910E-02  0.1735344E+03  0.1781268E+03  0.1483196E+03
  7600  0.6049668E-02  0.1348686E+03  0.1629479E+03  0.1607980E+03
  7700  0.5589053E-02  0.1588779E+03  0.1523072E+03  0.1931544E+03
  7800  0.6245713E-02  0.1238548E+03  0.1201453E+03  0.1388781E+03
  7900  0.5481046E-02  0.1291808E+03  0.1357534E+03  0.1453116E+03
  8000  0.7376719E-02  0.1352439E+03  0.1341845E+03  0.1394780E+03
  8100  0.6512698E-02  0.1561116E+03  0.1575522E+03  0.1279949E+03
  8200  0.5379187E-02  0.1446457E+03  0.1642969E+03  0.1551294E+03
  8300  0.7040085E-02  0.1355298E+03  0.1520825E+03  0.1372472E+03
  8400  0.5161290E-02  0.1289859E+03  0.1509153E+03  0.1772802E+03
  8500  0.5314013E-02  0.1925061E+03  0.1626125E+03  0.1419773E+03
  8600  0.5649636E-02  0.1389065E+03  0.1470290E+03  0.1264941E+03
  8700  0.6017370E-02  0.1531535E+03  0.1640736E+03  0.1580430E+03
  8800  0.6432560E-02  0.1296083E+03  0.1498361E+03  0.1422934E+03
  8900  0.4798185E-02  0.1658755E+03  0.1563818E+03  0.1347111E+03
  9000  0.5854001E-02  0.1376242E+03  0.1495068E+03  0.1201403E+03
  9100  0.6338284E-02  0.1396406E+03  0.1336973E+03  0.1157293E+03
  9200  0.4595202E-02  0.1326477E+03  0.1542160E+03  0.1555946E+03
  9300  0.4793592E-02  0.1623720E+03  0.1252418E+03  0.1304980E+03
  9400  0.4194810E-02  0.1474329E+03  0.1538623E+03  0.1616831E+03
  9500  0.5777556E-02  0.1665840E+03  0.1403961E+03  0.1363715E+03
  9600  0.5516790E-02  0.1450211E+03  0.1722993E+03  0.1472977E+03
  9700  0.5120170E-02  0.1424051E+03  0.1723828E+03  0.1510307E+03
  9800  0.4396981E-02  0.1683493E+03  0.1573302E+03  0.1687165E+03
  9900  0.5607508E-02  0.1325315E+03  0.1361978E+03  0.1317096E+03
 10000  0.4526655E-02  0.1361983E+03  0.1722050E+03  0.1509867E+03
 10100  0.5731193E-02  0.1513918E+03  0.1401883E+03  0.1304264E+03
 10200  0.6447155E-02  0.1863866E+03  0.1380899E+03  0.1483735E+03
 10300  0.5243597E-02  0.1733880E+03  0.1495186E+03  0.1653929E+03
 10400  0.5413961E-02  0.1731043E+03  0.1541909E+03  0.1563485E+03
 10500  0.5703464E-02  0.1730729E+03  0.1754967E+03  0.1389249E+03
 10600  0.4377747E-02  0.1726509E+03  0.1678806E+03  0.1292487E+03
 10700  0.5534210E-02  0.1613443E+03  0.1477135E+03  0.1601799E+03
 10800  0.5532306E-02  0.1386054E+03  0.1556594E+03  0.1437515E+03
 10900  0.5774141E-02  0.1639687E+03  0.1625346E+03  0.1231173E+03
 11000  0.7209248E-02  0.1391361E+03  0.1405072E+03  0.1539631E+03
 11100  0.5398370E-02  0.1524321E+03  0.1370459E+03  0.1262268E+03
 11200  0.3867668E-02  0.1501299E+03  0.1342659E+03  0.1431412E+03
 11300  0.5365337E-02  0.1413763E+03  0.1523879E+03  0.1610164E+03
 11400  0.4791010E-02  0.1427535E+03  0.1367624E+03  0.1435874E+03
 11500  0.5499162E-02  0.1662563E+03  0.1307957E+03  0.1679958E+03
 11600  0.6475098E-02  0.1859713E+03  0.1606123E+03  0.1350250E+03
 11700  0.5183325E-02  0.1315068E+03  0.1600843E+03  0.1398185E+03
 11800  0.5500269E-02  0.1499796E+03  0.1293629E+03  0.1318208E+03
 11900  0.6783390E-02  0.1295822E+03  0.1305461E+03  0.1555579E+03
 12000  0.5092850E-02  0.1340244E+03  0.1531375E+03  0.1242858E+03
 12100  0.6036875E-02  0.1192698E+03  0.1370378E+03  0.1390023E+03
 12200  0.5636054E-02  0.1523777E+03  0.1287494E+03  0.1474017E+03
 12300  0.5356222E-02  0.1722564E+03  0.1584851E+03  0.1236481E+03
 12400  0.5770999E-02  0.1249622E+03  0.1613233E+03  0.1544876E+03
 12500  0.5842085E-02  0.1537115E+03  0.1707032E+03  0.1464645E+03
 12600  0.5844415E-02  0.1185432E+03  0.1589046E+03  0.1749838E+03
 12700  0.5112962E-02  0.1401313E+03  0.1542752E+03  0.1414947E+03
 12800  0.6068121E-02  0.1598434E+03  0.1481741E+03  0.1089791E+03
 12900  0.5219515E-02  0.1546811E+03  0.1366513E+03  0.1204288E+03
 13000  0.5789249E-02  0.1649786E+03  0.1273491E+03  0.1333645E+03
 13100  0.5071637E-02  0.1411027E+03  0.1337708E+03  0.1509955E+03
 13200  0.6865723E-02  0.1415259E+03  0.1363601E+03  0.1280472E+03
 13300  0.6626272E-02  0.1404395E+03  0.1638736E+03  0.1417892E+03
 13400  0.6808224E-02  0.1632834E+03  0.1720968E+03  0.1575962E+03
 13500  0.4778349E-02  0.1269729E+03  0.1747362E+03  0.1454167E+03
 13600  0.6198305E-02  0.1889414E+03  0.1547805E+03  0.1691204E+03
 13700  0.5471818E-02  0.1530341E+03  0.1280399E+03  0.1264774E+03
 13800  0.6494780E-02  0.1656249E+03  0.1337922E+03  0.1762952E+03
 13900  0.5086692E-02  0.1284659E+03  0.1586726E+03  0.1427744E+03
 14000  0.5792826E-02  0.1015307E+03  0.1407342E+03  0.1527014E+03
 14100  0.4310240E-02  0.1565090E+03  0.1493704E+03  0.1537921E+03
 14200  0.6477536E-02  0.1557347E+03  0.1580856E+03  0.1627087E+03
 14300  0.8404871E-02  0.1281249E+03  0.1291555E+03  0.1423801E+03
 14400  0.6060160E-02  0.1618285E+03  0.1542092E+03  0.1468266E+03
 14500  0.5560583E-02  0.1407236E+03  0.1341149E+03  0.1470384E+03
 14600  0.6531620E-02  0.1668105E+03  0.1582459E+03  0.1294885E+03
 14700  0.5735081E-02  0.1373611E+03  0.2045453E+03  0.1184647E+03
 14800  0.6254370E-02  0.1580252E+03  0.1835716E+03  0.1155539E+03
 14900  0.6743172E-02  0.1382100E+03  0.1430593E+03  0.1607630E+03
 15000  0.5738159E-02  0.1469249E+03  0.1718504E+03  0.1718508E+03
 15100  0.6215856E-02  0.1136719E+03  0.1477026E+03  0.1283943E+03
 15200  0.5172105E-02  0.1614092E+03  0.1517565E+03  0.1450727E+03
 15300  0.6741745E-02  0.1316124E+03  0.1174054E+03  0.1427363E+03
 15400  0.5842216E-02  0.1444202E+03  0.1295354E+03  0.1634336E+03
 15500  0.5753641E-02  0.1253663E+03  0.1454641E+03  0.1636029E+03
 15600  0.4598105E-02  0.1628463E+03  0.1437205E+03  0.1407967E+03
 15700  0.4752455E-02  0.1533888E+03  0.1415139E+03  0.1372668E+03
 15800  0.5712972E-02  0.1411516E+03  0.1509083E+03  0.1346276E+03
 15900  0.5682140E-02  0.1653713E+03  0.1453849E+03  0.1364360E+03
 16000  0.5132056E-02  0.1309808E+03  0.1553203E+03  0.1295601E+03
 16100  0.7206771E-02  0.1434919E+03  0.1605976E+03  0.1370111E+03
 16200  0.4964827E-02  0.1278145E+03  0.1584106E+03  0.1334640E+03
 16300  0.6197588E-02  0.1522854E+03  0.1356693E+03  0.1634734E+03
 16400  0.5301543E-02  0.1685545E+03  0.1249417E+03  0.1494188E+03
 16500  0.5829919E-02  0.1901400E+03  0.1391012E+03  0.1454531E+03
 16600  0.4820343E-02  0.1703379E+03  0.1494233E+03  0.1530157E+03
 16700  0.4899531E-02  0.1343971E+03  0.1490745E+03  0.1439822E+03
 16800  0.4645831E-02  0.1484796E+03  0.1477951E+03  0.1524639E+03
 16900  0.6156179E-02  0.1553245E+03  0.1434848E+03  0.1477667E+03
 17000  0.5801438E-02  0.1442673E+03  0.1424922E+03  0.1481188E+03
 17100  0.5688715E-02  0.1813265E+03  0.1368294E+03  0.1356642E+03
 17200  0.4518561E-02  0.1523383E+03  0.1407379E+03  0.1381764E+03
 17300  0.5808559E-02  0.1428525E+03  0.1462698E+03  0.1394190E+03
 17400  0.4836648E-02  0.1615591E+03  0.1567884E+03  0.1442560E+03
 17500  0.5291869E-02  0.1526987E+03  0.1559929E+03  0.1412462E+03
 17600  0.5962870E-02  0.1227574E+03  0.1422790E+03  0.1611809E+03
 17700  0.4395059E-02  0.1394940E+03  0.1508627E+03  0.1670685E+03
 17800  0.5622006E-02  0.1398968E+03  0.1465559E+03  0.1292252E+03
 17900  0.5368447E-02  0.1490304E+03  0.1504345E+03  0.1173150E+03
 18000  0.5177956E-02  0.1348982E+03  0.1372105E+03  0.1268142E+03
 18100  0.3601508E-02  0.1496638E+03  0.1571578E+03  0.1341961E+03
 18200  0.6107023E-02  0.1309884E+03  0.1443532E+03  0.1228362E+03
 18300  0.5337163E-02  0.1514264E+03  0.1584153E+03  0.1451111E+03
 18400  0.5874088E-02  0.1490167E+03  0.1282958E+03  0.1578805E+03
 18500  0.7009197E-02  0.1190666E+03  0.1496622E+03  0.1648526E+03
 18600  0.6686829E-02  0.1534563E+03  0.1759470E+03  0.1517642E+03
 18700  0.4352071E-02  0.1579134E+03  0.1690022E+03  0.1285529E+03
 18800  0.4407600E-02  0.1727357E+03  0.1792177E+03  0.1640431E+03
 18900  0.6761570E-02  0.1593141E+03  0.1403986E+03  0.1463699E+03
 19000  0.6594235E-02  0.1686391E+03  0.1373859E+03  0.1525320E+03
 19100  0.5937543E-02  0.1539591E+03  0.1699342E+03  0.1405350E+03
 19200  0.5269863E-02  0.1662339E+03  0.1909363E+03  0.1459210E+03
 19300  0.4963917E-02  0.1401409E+03  0.1578376E+03  0.1438161E+03
 19400  0.5227989E-02  0.1781311E+03  0.1488379E+03  0.1278586E+03
 19500  0.4781594E-02  0.1710830E+03  0.1632522E+03  0.1072928E+03
 19600  0.4681612E-02  0.1818553E+03  0.1650231E+03  0.1185260E+03
 19700  0.3801440E-02  0.1393419E+03  0.1313345E+03  0.1318977E+03
 19800  0.5036608E-02  0.1619658E+03  0.1504441E+03  0.1344823E+03
 19900  0.7519577E-02  0.1222911E+03  0.1420444E+03  0.1216871E+03
 20000  0.5480393E-02  0.1061600E+03  0.1492648E+03  0.1250211E+03
