 10100 -0.2107068E+12 -0.1854553E+12  0.2640151E+06  0.9404686E+06
 10200  0.8476453E+12 -0.6920932E+10  0.5985196E+06 -0.9003200E+06
 10300 -0.2561435E+12  0.1242471E+13 -0.4686289E+06  0.1034312E+07
 10400  0.2295996E+12  0.8769853E+12 -0.9158401E+06 -0.1382132E+07
 10500  0.3046299E+13  0.1309606E+13  0.2061556E+07  0.1159071E+07
 10600  0.1397714E+13 -0.8709070E+12 -0.2738610E+06  0.2969922E+06
 10700  0.1128216E+13  0.1235891E+13  0.4004831E+06  0.2520322E+06
 10800  0.3991830E+12  0.9204344E+12 -0.4621783E+06 -0.1649278E+06
 10900  0.3292354E+13  0.2791987E+13  0.9386840E+05 -0.1335529E+06
 11000  0.9078372E+12  0.3225810E+13  0.4465562E+05  0.2859308E+06
 11100  0.1380436E+13  0.1583639E+13 -0.7332442E+06 -0.5868973E+05
 11200  0.3394705E+13 -0.1509507E+12  0.1079568E+07 -0.2204892E+06
 11300  0.2309833E+13  0.2052039E+13 -0.3340884E+06 -0.8086682E+06
 11400  0.1013858E+13  0.3789056E+12 -0.1521605E+07  0.9291955E+06
 11500  0.1963066E+13 -0.1855792E+12  0.2836218E+06  0.5308031E+06
 11600  0.1788924E+13  0.7285263E+12  0.2792458E+06 -0.3854900E+06
 11700  0.2232138E+13  0.2666800E+12 -0.4251463E+05  0.9894996E+05
 11800 -0.2393753E+12  0.1344815E+13 -0.1751076E+06  0.1475837E+06
 11900  0.4741891E+13  0.1066187E+13  0.1595610E+06 -0.9982706E+06
 12000  0.9449103E+12  0.2535856E+12  0.1695292E+07  0.9731174E+06
 12100  0.4416197E+12  0.2886327E+13  0.3558277E+05  0.1609762E+06
 12200 -0.2493634E+11  0.1107174E+13 -0.2468985E+06 -0.2142679E+06
 12300  0.2277293E+13  0.1471546E+13 -0.8648330E+05  0.1470800E+06
 12400  0.1830094E+13  0.8080467E+12  0.2743103E+06 -0.7865271E+06
 12500  0.1043787E+13  0.2541073E+12  0.1244342E+07  0.8511689E+06
 12600  0.1897941E+13  0.1782535E+13 -0.8210851E+06 -0.2364400E+06
 12700  0.1360772E+13  0.1853313E+13 -0.8256480E+06 -0.7637402E+06
 12800 -0.2426262E+12  0.1362577E+13  0.8023770E+05  0.1488363E+06
 12900  0.1149119E+13  0.2157877E+13 -0.1142127E+06  0.1877487E+06
 13000  0.2001692E+13 -0.7321479E+12 -0.5537510E+06 -0.1138028E+07
 13100  0.2073579E+13  0.2383195E+13  0.3871662E+06  0.1248561E+06
 13200  0.4358868E+13  0.1334856E+13  0.8425925E+06  0.2010360E+06
 13300  0.3106850E+13  0.7238279E+12 -0.1809164E+07  0.4886370E+05
 13400  0.4841803E+12  0.1527347E+13  0.2075869E+06 -0.1743405E+06
 13500  0.1382943E+13  0.2757287E+13 -0.1450293E+06 -0.4316513E+06
 13600  0.3154472E+13 -0.3365344E+11 -0.4103993E+06  0.1579771E+07
 13700  0.4044661E+13  0.6924926E+12 -0.1729525E+07 -0.8515400E+06
