   100  0.4976454E+00  0.6270032E-04  0.4004291E+00
   200  0.1654044E+03  0.1755051E+03  0.1547290E+03
   300  0.1636869E+03  0.1752807E+03  0.1371485E+03
   400  0.1199422E+03  0.1745355E+03  0.8425860E+02
   500  0.1937507E+03  0.1753049E+03  0.1845235E+03
   600  0.1516022E+03  0.1748221E+03  0.1471233E+03
   700  0.1408145E+03  0.1747220E+03  0.1106746E+03
   800  0.1873220E+03  0.1755630E+03  0.1626413E+03
   900  0.1713732E+03  0.1740498E+03  0.1494785E+03
  1000  0.1800471E+03  0.1757870E+03  0.1222796E+03
  1100  0.1994745E+03  0.1750618E+03  0.1637088E+03
  1200  0.1727205E+03  0.1752819E+03  0.1473677E+03
  1300  0.1606116E+03  0.1748539E+03  0.1190828E+03
  1400  0.2090426E+03  0.1748427E+03  0.1559439E+03
  1500  0.1646128E+03  0.1747382E+03  0.1339800E+03
  1600  0.1830486E+03  0.1751860E+03  0.1363367E+03
  1700  0.1915743E+03  0.1749414E+03  0.1410281E+03
  1800  0.1946925E+03  0.1740502E+03  0.1378409E+03
  1900  0.1778381E+03  0.1754994E+03  0.1278800E+03
  2000  0.1911162E+03  0.1756006E+03  0.1642955E+03
  2100  0.1783685E+03  0.1752574E+03  0.1371791E+03
  2200  0.1996696E+03  0.1752062E+03  0.1505719E+03
  2300  0.1738623E+03  0.1748503E+03  0.1521141E+03
  2400  0.1685082E+03  0.1751795E+03  0.1303157E+03
  2500  0.1657095E+03  0.1747235E+03  0.1300348E+03
  2600  0.1704581E+03  0.1747282E+03  0.1329262E+03
  2700  0.1801673E+03  0.1757086E+03  0.1483771E+03
  2800  0.1715151E+03  0.1752106E+03  0.1392603E+03
  2900  0.1770842E+03  0.1748279E+03  0.1438126E+03
  3000  0.1636402E+03  0.1746557E+03  0.1247002E+03
  3100  0.1703520E+03  0.1749581E+03  0.1427882E+03
  3200  0.1867648E+03  0.1752549E+03  0.1403475E+03
  3300  0.1999941E+03  0.1752339E+03  0.1481821E+03
  3400  0.1896385E+03  0.1748219E+03  0.1555626E+03
  3500  0.1956098E+03  0.1748903E+03  0.1366001E+03
  3600  0.1826538E+03  0.1750481E+03  0.1389952E+03
  3700  0.1964808E+03  0.1749774E+03  0.1436069E+03
  3800  0.2083639E+03  0.1751268E+03  0.1325190E+03
  3900  0.1814705E+03  0.1750401E+03  0.1496550E+03
  4000  0.1895136E+03  0.1750532E+03  0.1401273E+03
  4100  0.1834756E+03  0.1748625E+03  0.1423484E+03
  4200  0.1832657E+03  0.1750662E+03  0.1441883E+03
  4300  0.2018748E+03  0.1748229E+03  0.1551356E+03
  4400  0.1601723E+03  0.1749027E+03  0.1704392E+03
  4500  0.1872698E+03  0.1748572E+03  0.1580821E+03
  4600  0.1902841E+03  0.1751230E+03  0.1429882E+03
  4700  0.1932240E+03  0.1749262E+03  0.1506940E+03
  4800  0.1960664E+03  0.1749239E+03  0.1408783E+03
  4900  0.1849847E+03  0.1753144E+03  0.1419192E+03
  5000  0.1976732E+03  0.1749378E+03  0.1446549E+03
  5100  0.1943276E+03  0.1749725E+03  0.1324404E+03
  5200  0.1898103E+03  0.1829724E+03  0.1368669E+03
  5300  0.2016144E+03  0.1793140E+03  0.1387644E+03
  5400  0.2006250E+03  0.1795319E+03  0.1361065E+03
  5500  0.2074348E+03  0.1814109E+03  0.1348911E+03
  5600  0.2056904E+03  0.1790647E+03  0.1379667E+03
  5700  0.2140152E+03  0.1733794E+03  0.1305283E+03
  5800  0.2088970E+03  0.1674087E+03  0.1395995E+03
