 -0.4740759E-08 -0.1955956E-08  0.6525413E-08  0.2374816E-12  0.1564864E-12 -0.4507421E-12  0.1724198E-07  0.9023954E-08  0.8933551E-22
 -0.5143646E-08  0.1120537E-07  0.7437497E-08  0.1350433E-12  0.1667930E-12 -0.4878497E-12  0.1742170E-07 -0.1147031E-07  0.8602678E-22
  0.4012831E-08 -0.1191678E-08  0.4693890E-08  0.3830803E-12  0.3697457E-12  0.2432222E-13  0.1430206E-07  0.3209708E-08  0.7610062E-22
  0.7150765E-09 -0.1394245E-08 -0.2575100E-08  0.4094748E-12  0.3111728E-12  0.1398420E-12  0.6947419E-08  0.1423950E-08  0.1257315E-21
 -0.2899360E-08 -0.2101588E-08 -0.7837854E-08 -0.6511509E-13  0.1746170E-12  0.4993224E-12  0.8635946E-08 -0.8635946E-08  0.8271806E-22
  0.3062432E-08  0.7912697E-08 -0.4246336E-08  0.3560624E-13 -0.1118466E-13  0.5316587E-12  0.9023954E-08  0.1724198E-07  0.8933551E-22
  0.7340738E-08  0.5215543E-08 -0.7007675E-08 -0.6083722E-13 -0.5523287E-13 -0.5265948E-12  0.1611463E-07  0.1812910E-08  0.1191140E-21
  0.2000678E-08  0.1788817E-08  0.2697307E-08  0.2379803E-12  0.4714058E-12 -0.7208257E-13  0.1584108E-07 -0.7790449E-08  0.1224227E-21
  0.4610679E-09  0.1178661E-08 -0.1460481E-08  0.2820974E-12 -0.4082959E-12  0.1943436E-12  0.1108467E-07 -0.8425301E-08  0.9264423E-22
  0.6184507E-08  0.3321870E-09  0.3234015E-08  0.2477904E-12 -0.1151064E-13  0.4717217E-12  0.1931328E-07 -0.1931328E-07  0.1058791E-21
  0.7151548E-08  0.1161549E-09  0.1493169E-07  0.3320237E-13  0.5197663E-12  0.1131130E-12  0.1812910E-08  0.1611463E-07  0.1191140E-21
  0.4237721E-08  0.2887755E-08  0.3727374E-09  0.3892729E-12  0.1560039E-12  0.3289123E-12  0.5474872E-08  0.1573736E-07  0.1158053E-21
 -0.5589777E-08  0.9300382E-09 -0.6764047E-08  0.2981299E-12 -0.1370205E-12 -0.4199975E-12  0.5823376E-08  0.7697355E-08  0.1422751E-21
 -0.4713888E-08  0.9336039E-08  0.6609595E-08  0.4719116E-12  0.8369181E-13 -0.2331287E-12  0.4106264E-08 -0.4106264E-08  0.1455838E-21
 -0.1391905E-08  0.6847893E-08 -0.3749853E-08  0.4042064E-12  0.3388191E-12 -0.7663370E-13 -0.1423950E-08 -0.6947419E-08  0.1257315E-21
 -0.1043445E-08 -0.1357384E-07 -0.9734842E-11 -0.2166086E-12 -0.5939322E-13 -0.4833292E-12 -0.1147031E-07  0.1742170E-07  0.9926167E-22
  0.1328535E-08 -0.1153508E-08  0.3585106E-08  0.2018669E-12  0.1730366E-12  0.4619112E-12  0.1573736E-07  0.5474872E-08  0.1422751E-21
  0.5711964E-09  0.3137691E-09  0.2210689E-09 -0.7754254E-13  0.1125347E-12  0.5151476E-12 -0.1746390E-07 -0.7369025E-08  0.1323489E-21
 -0.2481152E-08 -0.1536700E-08  0.1976946E-08 -0.1908709E-12  0.4765291E-12  0.1433257E-12 -0.5064503E-09  0.5064503E-09  0.1422751E-21
 -0.5971540E-09 -0.7551510E-08  0.7678742E-08  0.9030193E-13 -0.4564284E-13  0.5232745E-12  0.8425301E-08 -0.1108467E-07  0.9264423E-22
 -0.2624959E-08  0.6965743E-08  0.4491363E-08 -0.3586665E-13  0.8833936E-14  0.5316855E-12 -0.7790449E-08  0.1584108E-07  0.1257315E-21
 -0.5161298E-08  0.1016596E-09 -0.6581353E-08 -0.4279794E-12  0.1879563E-12 -0.2560468E-12 -0.7369025E-08 -0.1746390E-07  0.1025704E-21
  0.1238260E-08 -0.6090374E-08  0.3824784E-08 -0.1435846E-12 -0.3018786E-12  0.4150984E-12 -0.5476497E-08  0.5476497E-08  0.1588187E-21
  0.1407271E-08 -0.2065603E-08 -0.6477361E-08  0.1935068E-12 -0.3055552E-12 -0.3914652E-12 -0.7697355E-08 -0.5823376E-08  0.1257315E-21
  0.1047439E-07 -0.5376694E-09  0.9720688E-08  0.1576842E-12  0.3788277E-12  0.3401164E-12 -0.3209708E-08 -0.1430206E-07  0.5293956E-22
