   100 -0.2198576E-15 -0.2198576E-15  0.3409976E-24
   200 -0.2193749E-15 -0.2203562E-15  0.9813711E-18
   300 -0.2197242E-15 -0.2207043E-15  0.9801162E-18
   400 -0.2192562E-15 -0.2202322E-15  0.9759511E-18
   500 -0.2194976E-15 -0.2204778E-15  0.9802531E-18
   600 -0.2192476E-15 -0.2202252E-15  0.9775674E-18
   700 -0.2190222E-15 -0.2199992E-15  0.9770057E-18
   800 -0.2188670E-15 -0.2198488E-15  0.9817338E-18
   900 -0.2189425E-15 -0.2199158E-15  0.9732420E-18
  1000 -0.2189845E-15 -0.2199675E-15  0.9830060E-18
  1100 -0.2190575E-15 -0.2200364E-15  0.9788999E-18
  1200 -0.2190346E-15 -0.2200147E-15  0.9801053E-18
  1300 -0.2190292E-15 -0.2200070E-15  0.9777520E-18
  1400 -0.2191146E-15 -0.2200923E-15  0.9776150E-18
  1500 -0.2189692E-15 -0.2199463E-15  0.9770950E-18
  1600 -0.2190444E-15 -0.2200240E-15  0.9795882E-18
  1700 -0.2190380E-15 -0.2200161E-15  0.9781895E-18
  1800 -0.2188320E-15 -0.2198051E-15  0.9730858E-18
  1900 -0.2187174E-15 -0.2196990E-15  0.9815878E-18
  2000 -0.2187788E-15 -0.2197610E-15  0.9822056E-18
  2100 -0.2189305E-15 -0.2199100E-15  0.9794700E-18
  2200 -0.2188996E-15 -0.2198793E-15  0.9796957E-18
  2300 -0.2190125E-15 -0.2199904E-15  0.9779387E-18
  2400 -0.2188313E-15 -0.2198114E-15  0.9801318E-18
  2500 -0.2188696E-15 -0.2198468E-15  0.9772041E-18
  2600 -0.2188376E-15 -0.2198149E-15  0.9773156E-18
  2700 -0.2188318E-15 -0.2198150E-15  0.9832068E-18
  2800 -0.2189680E-15 -0.2199473E-15  0.9793374E-18
  2900 -0.2189239E-15 -0.2199012E-15  0.9773463E-18
  3000 -0.2188603E-15 -0.2198384E-15  0.9781133E-18
  3100 -0.2189108E-15 -0.2198891E-15  0.9783182E-18
  3200 -0.2188744E-15 -0.2198522E-15  0.9778475E-18
  3300 -0.2188152E-15 -0.2197932E-15  0.9779412E-18
  3400 -0.2188828E-15 -0.2198630E-15  0.9802764E-18
  3500 -0.2188413E-15 -0.2198191E-15  0.9777863E-18
  3600 -0.2188841E-15 -0.2198632E-15  0.9791104E-18
  3700 -0.2189704E-15 -0.2199490E-15  0.9786283E-18
  3800 -0.2189230E-15 -0.2199017E-15  0.9786650E-18
  3900 -0.2189113E-15 -0.2198892E-15  0.9778819E-18
  4000 -0.2189806E-15 -0.2199575E-15  0.9768837E-18
  4100 -0.2189699E-15 -0.2199475E-15  0.9775519E-18
  4200 -0.2188115E-15 -0.2197912E-15  0.9796459E-18
  4300 -0.2188598E-15 -0.2198384E-15  0.9785314E-18
  4400 -0.2188764E-15 -0.2198554E-15  0.9789809E-18
  4500 -0.2188632E-15 -0.2198410E-15  0.9778373E-18
  4600 -0.2189140E-15 -0.2198934E-15  0.9794271E-18
  4700 -0.2188341E-15 -0.2198121E-15  0.9779050E-18
  4800 -0.2188488E-15 -0.2198287E-15  0.9798938E-18
  4900 -0.2188471E-15 -0.2198250E-15  0.9779369E-18
  5000 -0.2188061E-15 -0.2197841E-15  0.9780485E-18
  5100 -0.2188658E-15 -0.2198449E-15  0.9791230E-18
  5200 -0.2188714E-15 -0.2197787E-15  0.9072663E-18
  5300 -0.2188517E-15 -0.2197814E-15  0.9296831E-18
  5400 -0.2188812E-15 -0.2198210E-15  0.9397924E-18
  5500 -0.2188724E-15 -0.2197994E-15  0.9270107E-18
  5600 -0.2188185E-15 -0.2197520E-15  0.9334329E-18
  5700 -0.2188158E-15 -0.2197075E-15  0.8917338E-18
  5800 -0.2188332E-15 -0.2197357E-15  0.9024651E-18
  5900 -0.2188689E-15 -0.2197813E-15  0.9124324E-18
  6000 -0.2188324E-15 -0.2197316E-15  0.8991820E-18
  6100 -0.2187790E-15 -0.2196606E-15  0.8816574E-18
  6200 -0.2188183E-15 -0.2196669E-15  0.8485326E-18
  6300 -0.2188812E-15 -0.2197344E-15  0.8531470E-18
  6400 -0.2188661E-15 -0.2196972E-15  0.8310726E-18
  6500 -0.2188282E-15 -0.2196929E-15  0.8646850E-18
  6600 -0.2188403E-15 -0.2197036E-15  0.8633375E-18
  6700 -0.2188839E-15 -0.2197171E-15  0.8332632E-18
  6800 -0.2188317E-15 -0.2196741E-15  0.8424275E-18
  6900 -0.2188316E-15 -0.2196666E-15  0.8349772E-18
  7000 -0.2188876E-15 -0.2197002E-15  0.8126277E-18
  7100 -0.2188096E-15 -0.2196375E-15  0.8279641E-18
  7200 -0.2189347E-15 -0.2197450E-15  0.8102320E-18
  7300 -0.2188179E-15 -0.2196482E-15  0.8302990E-18
  7400 -0.2187958E-15 -0.2196233E-15  0.8275241E-18
  7500 -0.2187568E-15 -0.2195802E-15  0.8233499E-18
  7600 -0.2187870E-15 -0.2196339E-15  0.8469217E-18
  7700 -0.2188831E-15 -0.2197434E-15  0.8603193E-18
  7800 -0.2188124E-15 -0.2196322E-15  0.8198577E-18
  7900 -0.2188152E-15 -0.2196139E-15  0.7986948E-18
  8000 -0.2188220E-15 -0.2196314E-15  0.8093881E-18
  8100 -0.2187918E-15 -0.2196161E-15  0.8243375E-18
  8200 -0.2188209E-15 -0.2196742E-15  0.8533763E-18
  8300 -0.2188480E-15 -0.2196980E-15  0.8500454E-18
  8400 -0.2188648E-15 -0.2196887E-15  0.8238204E-18
  8500 -0.2188374E-15 -0.2196778E-15  0.8404119E-18
  8600 -0.2188396E-15 -0.2196416E-15  0.8019636E-18
  8700 -0.2188338E-15 -0.2196579E-15  0.8241013E-18
  8800 -0.2188707E-15 -0.2196614E-15  0.7906280E-18
  8900 -0.2188498E-15 -0.2196855E-15  0.8356599E-18
  9000 -0.2188194E-15 -0.2196662E-15  0.8467692E-18
  9100 -0.2188014E-15 -0.2196092E-15  0.8077921E-18
  9200 -0.2188386E-15 -0.2196743E-15  0.8357510E-18
  9300 -0.2188559E-15 -0.2196972E-15  0.8412555E-18
  9400 -0.2187943E-15 -0.2195965E-15  0.8022099E-18
  9500 -0.2187781E-15 -0.2196185E-15  0.8403974E-18
  9600 -0.2188403E-15 -0.2197060E-15  0.8656749E-18
  9700 -0.2188279E-15 -0.2196597E-15  0.8318697E-18
  9800 -0.2188108E-15 -0.2195869E-15  0.7761813E-18
  9900 -0.2188259E-15 -0.2196393E-15  0.8133963E-18
 10000 -0.2187929E-15 -0.2196258E-15  0.8329220E-18
 10100 -0.2187740E-15 -0.2196218E-15  0.8478009E-18
 10200 -0.2188444E-15 -0.2196931E-15  0.8486690E-18
 10300 -0.2187998E-15 -0.2196298E-15  0.8299205E-18
 10400 -0.2188406E-15 -0.2196870E-15  0.8464709E-18
 10500 -0.2187933E-15 -0.2196589E-15  0.8656088E-18
 10600 -0.2189161E-15 -0.2197784E-15  0.8623249E-18
 10700 -0.2188533E-15 -0.2196975E-15  0.8441535E-18
 10800 -0.2188287E-15 -0.2196347E-15  0.8060334E-18
 10900 -0.2188945E-15 -0.2197554E-15  0.8609296E-18
 11000 -0.2188391E-15 -0.2196805E-15  0.8414135E-18
 11100 -0.2189047E-15 -0.2197614E-15  0.8567246E-18
 11200 -0.2188802E-15 -0.2197012E-15  0.8210165E-18
 11300 -0.2188615E-15 -0.2197111E-15  0.8495808E-18
 11400 -0.2189124E-15 -0.2197818E-15  0.8693908E-18
 11500 -0.2188854E-15 -0.2197434E-15  0.8580493E-18
 11600 -0.2188823E-15 -0.2197394E-15  0.8570971E-18
 11700 -0.2188751E-15 -0.2197238E-15  0.8486883E-18
 11800 -0.2188098E-15 -0.2196922E-15  0.8824024E-18
 11900 -0.2189132E-15 -0.2197657E-15  0.8524989E-18
 12000 -0.2189046E-15 -0.2198114E-15  0.9068385E-18
 12100 -0.2188700E-15 -0.2197535E-15  0.8835021E-18
 12200 -0.2188558E-15 -0.2197201E-15  0.8643428E-18
 12300 -0.2188358E-15 -0.2197255E-15  0.8896939E-18
 12400 -0.2188893E-15 -0.2198023E-15  0.9129958E-18
 12500 -0.2189389E-15 -0.2197617E-15  0.8227650E-18
 12600 -0.2188921E-15 -0.2197549E-15  0.8628386E-18
 12700 -0.2188874E-15 -0.2197411E-15  0.8536745E-18
 12800 -0.2188329E-15 -0.2196854E-15  0.8524399E-18
 12900 -0.2189028E-15 -0.2197808E-15  0.8779812E-18
 13000 -0.2189267E-15 -0.2197881E-15  0.8613928E-18
 13100 -0.2189234E-15 -0.2197857E-15  0.8623419E-18
 13200 -0.2188272E-15 -0.2196785E-15  0.8513118E-18
 13300 -0.2188508E-15 -0.2197255E-15  0.8746744E-18
 13400 -0.2187987E-15 -0.2196578E-15  0.8591057E-18
 13500 -0.2187286E-15 -0.2195696E-15  0.8409945E-18
 13600 -0.2187417E-15 -0.2195905E-15  0.8487902E-18
 13700 -0.2188616E-15 -0.2197110E-15  0.8494089E-18
 13800 -0.2188011E-15 -0.2196548E-15  0.8536996E-18
 13900 -0.2188396E-15 -0.2196711E-15  0.8314373E-18
 14000 -0.2187958E-15 -0.2196334E-15  0.8376118E-18
 14100 -0.2188104E-15 -0.2196596E-15  0.8492413E-18
 14200 -0.2188738E-15 -0.2197226E-15  0.8487943E-18
 14300 -0.2188517E-15 -0.2197154E-15  0.8637324E-18
 14400 -0.2187942E-15 -0.2196872E-15  0.8930675E-18
 14500 -0.2188822E-15 -0.2197527E-15  0.8705216E-18
 14600 -0.2189037E-15 -0.2197832E-15  0.8794716E-18
 14700 -0.2188226E-15 -0.2196615E-15  0.8389760E-18
 14800 -0.2189205E-15 -0.2197635E-15  0.8429709E-18
 14900 -0.2188453E-15 -0.2196973E-15  0.8519440E-18
 15000 -0.2188278E-15 -0.2196769E-15  0.8490960E-18
 15100 -0.2189173E-15 -0.2198145E-15  0.8972538E-18
 15200 -0.2189054E-15 -0.2197359E-15  0.8305305E-18
 15300 -0.2188690E-15 -0.2196602E-15  0.7911150E-18
 15400 -0.2188584E-15 -0.2196607E-15  0.8022933E-18
 15500 -0.2188491E-15 -0.2197134E-15  0.8643399E-18
 15600 -0.2188545E-15 -0.2197025E-15  0.8479811E-18
 15700 -0.2188297E-15 -0.2196772E-15  0.8474748E-18
 15800 -0.2188774E-15 -0.2196939E-15  0.8164984E-18
 15900 -0.2188759E-15 -0.2197327E-15  0.8568133E-18
 16000 -0.2188281E-15 -0.2196912E-15  0.8631106E-18
 16100 -0.2187385E-15 -0.2195877E-15  0.8491331E-18
 16200 -0.2188124E-15 -0.2196666E-15  0.8542663E-18
 16300 -0.2187062E-15 -0.2195396E-15  0.8334183E-18
 16400 -0.2187417E-15 -0.2196110E-15  0.8693578E-18
 16500 -0.2188219E-15 -0.2196797E-15  0.8578550E-18
 16600 -0.2188816E-15 -0.2197260E-15  0.8443849E-18
 16700 -0.2187622E-15 -0.2196171E-15  0.8549724E-18
 16800 -0.2187342E-15 -0.2195771E-15  0.8429687E-18
 16900 -0.2188217E-15 -0.2196620E-15  0.8403258E-18
 17000 -0.2187713E-15 -0.2196519E-15  0.8806241E-18
 17100 -0.2187944E-15 -0.2196032E-15  0.8088433E-18
 17200 -0.2187224E-15 -0.2195678E-15  0.8454042E-18
 17300 -0.2187830E-15 -0.2196641E-15  0.8811557E-18
 17400 -0.2187556E-15 -0.2196043E-15  0.8487568E-18
 17500 -0.2188141E-15 -0.2196279E-15  0.8138590E-18
 17600 -0.2187825E-15 -0.2196133E-15  0.8307341E-18
 17700 -0.2187623E-15 -0.2196192E-15  0.8569313E-18
 17800 -0.2187566E-15 -0.2196309E-15  0.8742457E-18
 17900 -0.2187792E-15 -0.2196218E-15  0.8425141E-18
 18000 -0.2187925E-15 -0.2195964E-15  0.8039198E-18
 18100 -0.2188814E-15 -0.2197015E-15  0.8200896E-18
 18200 -0.2188537E-15 -0.2196647E-15  0.8110440E-18
 18300 -0.2188402E-15 -0.2196837E-15  0.8434973E-18
 18400 -0.2188677E-15 -0.2197445E-15  0.8767414E-18
 18500 -0.2187713E-15 -0.2196498E-15  0.8784763E-18
 18600 -0.2187033E-15 -0.2195726E-15  0.8693107E-18
 18700 -0.2188090E-15 -0.2196840E-15  0.8749512E-18
 18800 -0.2188175E-15 -0.2196767E-15  0.8592822E-18
 18900 -0.2188510E-15 -0.2196967E-15  0.8457313E-18
 19000 -0.2188023E-15 -0.2196215E-15  0.8191976E-18
 19100 -0.2188838E-15 -0.2197196E-15  0.8358179E-18
 19200 -0.2187541E-15 -0.2195962E-15  0.8420574E-18
 19300 -0.2188712E-15 -0.2197003E-15  0.8291950E-18
 19400 -0.2187481E-15 -0.2196161E-15  0.8680270E-18
 19500 -0.2188011E-15 -0.2196347E-15  0.8336027E-18
 19600 -0.2188162E-15 -0.2196519E-15  0.8356925E-18
 19700 -0.2187573E-15 -0.2196025E-15  0.8452337E-18
 19800 -0.2187415E-15 -0.2196045E-15  0.8629441E-18
 19900 -0.2187742E-15 -0.2195883E-15  0.8140687E-18
 20000 -0.2187868E-15 -0.2196212E-15  0.8344304E-18
