     1  0.1360000E+02  0.5600000E+01  0.3750000E+02
     2  0.1360000E+02  0.1360000E+02  0.3750000E+02
     3  0.1360000E+02  0.2160000E+02  0.3750000E+02
     4  0.1360000E+02  0.2960000E+02  0.3750000E+02
     5  0.1760000E+02  0.9600000E+01  0.3750000E+02
     6  0.1760000E+02  0.1760000E+02  0.3750000E+02
     7  0.1760000E+02  0.2560000E+02  0.3750000E+02
     8  0.1760000E+02  0.3360000E+02  0.3750000E+02
     9  0.2160000E+02  0.5600000E+01  0.3750000E+02
    10  0.2160000E+02  0.1360000E+02  0.3750000E+02
    11  0.2160000E+02  0.2160000E+02  0.3750000E+02
    12  0.2160000E+02  0.2960000E+02  0.3750000E+02
    13  0.2560000E+02  0.9600000E+01  0.3750000E+02
    14  0.2560000E+02  0.1760000E+02  0.3750000E+02
    15  0.2560000E+02  0.2560000E+02  0.3750000E+02
    16  0.2560000E+02  0.3360000E+02  0.3750000E+02
    17  0.1360000E+02  0.9600000E+01  0.4150000E+02
    18  0.1360000E+02  0.1760000E+02  0.4150000E+02
    19  0.1360000E+02  0.2560000E+02  0.4150000E+02
    20  0.1360000E+02  0.3360000E+02  0.4150000E+02
    21  0.1760000E+02  0.5600000E+01  0.4150000E+02
    22  0.1760000E+02  0.1360000E+02  0.4150000E+02
    23  0.1760000E+02  0.2160000E+02  0.4150000E+02
    24  0.1760000E+02  0.2960000E+02  0.4150000E+02
    25  0.2160000E+02  0.9600000E+01  0.4150000E+02
    26  0.2160000E+02  0.1760000E+02  0.4150000E+02
    27  0.2160000E+02  0.2560000E+02  0.4150000E+02
    28  0.2160000E+02  0.3360000E+02  0.4150000E+02
    29  0.2560000E+02  0.5600000E+01  0.4150000E+02
    30  0.2560000E+02  0.1360000E+02  0.4150000E+02
    31  0.2560000E+02  0.2160000E+02  0.4150000E+02
    32  0.2560000E+02  0.2960000E+02  0.4150000E+02
    33  0.1360000E+02  0.5600000E+01  0.4550000E+02
    34  0.1360000E+02  0.1360000E+02  0.4550000E+02
    35  0.1360000E+02  0.2160000E+02  0.4550000E+02
    36  0.1360000E+02  0.2960000E+02  0.4550000E+02
    37  0.1760000E+02  0.9600000E+01  0.4550000E+02
    38  0.1760000E+02  0.1760000E+02  0.4550000E+02
    39  0.1760000E+02  0.2560000E+02  0.4550000E+02
    40  0.1760000E+02  0.3360000E+02  0.4550000E+02
    41  0.2160000E+02  0.5600000E+01  0.4550000E+02
    42  0.2160000E+02  0.1360000E+02  0.4550000E+02
    43  0.2160000E+02  0.2160000E+02  0.4550000E+02
    44  0.2160000E+02  0.2960000E+02  0.4550000E+02
    45  0.2560000E+02  0.9600000E+01  0.4550000E+02
    46  0.2560000E+02  0.1760000E+02  0.4550000E+02
    47  0.2560000E+02  0.2560000E+02  0.4550000E+02
    48  0.2560000E+02  0.3360000E+02  0.4550000E+02
    49  0.1360000E+02  0.9600000E+01  0.4950000E+02
    50  0.1360000E+02  0.1760000E+02  0.4950000E+02
    51  0.1360000E+02  0.2560000E+02  0.4950000E+02
    52  0.1360000E+02  0.3360000E+02  0.4950000E+02
    53  0.1760000E+02  0.5600000E+01  0.4950000E+02
    54  0.1760000E+02  0.1360000E+02  0.4950000E+02
    55  0.1760000E+02  0.2160000E+02  0.4950000E+02
    56  0.1760000E+02  0.2960000E+02  0.4950000E+02
    57  0.2160000E+02  0.9600000E+01  0.4950000E+02
    58  0.2160000E+02  0.1760000E+02  0.4950000E+02
    59  0.2160000E+02  0.2560000E+02  0.4950000E+02
    60  0.2160000E+02  0.3360000E+02  0.4950000E+02
    61  0.2560000E+02  0.5600000E+01  0.4950000E+02
    62  0.2560000E+02  0.1360000E+02  0.4950000E+02
    63  0.2560000E+02  0.2160000E+02  0.4950000E+02
    64  0.2560000E+02  0.2960000E+02  0.4950000E+02
     1  0.1360360E+02  0.5604139E+01  0.3749500E+02
     2  0.1360222E+02  0.1359735E+02  0.3749318E+02
     3  0.1359646E+02  0.2160535E+02  0.3750170E+02
     4  0.1359968E+02  0.2960289E+02  0.3749302E+02
     5  0.1759499E+02  0.9599416E+01  0.3750409E+02
     6  0.1760422E+02  0.1760182E+02  0.3750453E+02
     7  0.1759786E+02  0.2559799E+02  0.3749297E+02
     8  0.1760382E+02  0.3359404E+02  0.3749991E+02
     9  0.2160000E+02  0.5599926E+01  0.3750626E+02
    10  0.2160378E+02  0.1359834E+02  0.3749365E+02
    11  0.2159629E+02  0.2160058E+02  0.3749346E+02
    12  0.2159343E+02  0.2960132E+02  0.3750103E+02
    13  0.2560115E+02  0.9605598E+01  0.3750313E+02
    14  0.2560633E+02  0.1759992E+02  0.3750215E+02
    15  0.2560491E+02  0.2560125E+02  0.3750402E+02
    16  0.2560011E+02  0.3360607E+02  0.3750245E+02
    17  0.1360070E+02  0.9594060E+01  0.4150299E+02
    18  0.1360006E+02  0.1760042E+02  0.4150619E+02
    19  0.1359464E+02  0.2560014E+02  0.4149491E+02
    20  0.1360670E+02  0.3359776E+02  0.4149874E+02
    21  0.1759573E+02  0.5596836E+01  0.4150374E+02
    22  0.1759974E+02  0.1360229E+02  0.4149271E+02
    23  0.1760610E+02  0.2159655E+02  0.4149993E+02
    24  0.1759916E+02  0.2959722E+02  0.4149287E+02
    25  0.2159625E+02  0.9594469E+01  0.4149707E+02
    26  0.2160169E+02  0.1760654E+02  0.4149797E+02
    27  0.2160111E+02  0.2560257E+02  0.4150559E+02
    28  0.2159739E+02  0.3359681E+02  0.4150494E+02
    29  0.2559801E+02  0.5601224E+01  0.4150581E+02
    30  0.2559935E+02  0.1360183E+02  0.4150591E+02
    31  0.2560226E+02  0.2160434E+02  0.4149439E+02
    32  0.2559892E+02  0.2959834E+02  0.4150595E+02
    33  0.1359822E+02  0.5606434E+01  0.4549750E+02
    34  0.1359603E+02  0.1360432E+02  0.4549572E+02
    35  0.1359628E+02  0.2160383E+02  0.4550355E+02
    36  0.1360254E+02  0.2959379E+02  0.4550152E+02
