 10100  0.2635077E+13  0.2610025E+13  0.1379021E+07 -0.7035453E+05
 10200  0.2754897E+13 -0.8294554E+12 -0.6230511E+06  0.2195282E+06
 10300  0.3610186E+13  0.1372648E+13 -0.1859091E+06 -0.5368623E+06
 10400  0.5594574E+13  0.9798211E+12  0.2832750E+06 -0.4806189E+05
 10500  0.7408839E+12  0.2908193E+13  0.3303591E+06 -0.9607880E+06
 10600  0.1319807E+13  0.1869642E+13  0.2489713E+06  0.3732708E+06
 10700  0.4370106E+12  0.3052963E+13  0.4935703E+06 -0.7786824E+06
 10800  0.1185751E+13  0.8466875E+12 -0.7707368E+06  0.2803559E+06
 10900  0.5486322E+12  0.1719168E+13  0.4947788E+06  0.3775832E+06
 11000 -0.1735891E+12  0.2968888E+13  0.9231719E+05  0.7835165E+05
 11100 -0.8600033E+12  0.1279448E+13 -0.1470863E+06  0.8835174E+05
 11200  0.7621390E+12 -0.2755788E+12  0.2072486E+06 -0.4829355E+06
 11300  0.3022320E+13  0.2740460E+13 -0.3924114E+06  0.1207038E+06
 11400  0.3488627E+13  0.2719638E+13  0.1490457E+06 -0.1877445E+06
 11500  0.2389996E+13  0.2229111E+13 -0.1025772E+06  0.9092648E+06
 11600  0.1561071E+13  0.4267120E+13 -0.4418340E+06 -0.7358247E+06
 11700 -0.9726212E+11  0.1743126E+13  0.2305448E+06 -0.2526877E+06
 11800  0.1111583E+13  0.2998734E+13  0.1102826E+06 -0.7897328E+05
 11900  0.2317921E+12  0.7376560E+12  0.2513885E+06 -0.1752570E+06
 12000  0.1999244E+13  0.2632037E+13 -0.1065650E+07  0.5201536E+06
 12100  0.4054700E+13 -0.2960733E+12  0.1143156E+06 -0.1591050E+06
 12200  0.4783229E+13  0.6806824E+12  0.3139625E+06 -0.4355210E+05
 12300  0.2342269E+13  0.4622093E+12  0.4760200E+05  0.2510313E+06
 12400  0.1130171E+13  0.1978331E+13 -0.1211832E+07 -0.3198371E+06
